Timestamp,Power (mW),Bus Voltage (V),Load Voltage (V),Current (mA)
12:04:42.196,88.00,4.90,4.90,18.20
12:04:42.199,88.00,4.90,4.90,18.30
12:04:42.202,92.00,4.89,4.89,18.60
12:04:42.206,88.00,4.89,4.89,18.30
12:04:42.209,88.00,4.90,4.90,18.30
12:04:42.212,88.00,4.89,4.89,18.20
12:04:42.216,88.00,4.89,4.89,18.40
12:04:42.219,88.00,4.90,4.90,18.40
12:04:42.223,88.00,4.90,4.90,18.30
12:04:42.226,88.00,4.89,4.89,18.30
12:04:42.229,88.00,4.89,4.89,18.90
12:04:42.233,88.00,4.90,4.90,18.30
12:04:42.236,92.00,4.89,4.89,18.50
12:04:42.240,88.00,4.89,4.89,18.20
12:04:42.243,88.00,4.90,4.90,18.20
12:04:42.246,92.00,4.90,4.90,18.50
12:04:42.250,88.00,4.89,4.89,18.30
12:04:42.253,88.00,4.89,4.89,18.40
12:04:42.256,88.00,4.90,4.90,18.20
12:04:42.273,92.00,4.90,4.90,18.50
12:04:42.276,88.00,4.89,4.89,18.30
12:04:42.280,88.00,4.89,4.89,18.40
12:04:42.283,88.00,4.90,4.90,18.40
12:04:42.287,88.00,4.89,4.89,18.10
12:04:42.290,88.00,4.89,4.89,18.40
12:04:42.293,88.00,4.90,4.90,18.20
12:04:42.297,88.00,4.90,4.90,18.20
12:04:42.300,88.00,4.89,4.89,18.20
12:04:42.303,88.00,4.89,4.89,18.70
12:04:42.307,88.00,4.90,4.90,18.30
12:04:42.310,88.00,4.89,4.89,18.30
12:04:42.314,92.00,4.89,4.89,18.50
12:04:42.317,88.00,4.89,4.89,18.30
12:04:42.320,88.00,4.90,4.90,18.00
12:04:42.324,92.00,4.89,4.89,18.60
12:04:42.327,88.00,4.89,4.89,18.40
12:04:42.331,88.00,4.89,4.89,18.30
12:04:42.334,88.00,4.89,4.89,18.40
12:04:42.337,88.00,4.89,4.89,18.20
12:04:42.341,88.00,4.89,4.89,18.20
12:04:42.344,88.00,4.90,4.90,18.20
12:04:42.347,92.00,4.89,4.89,18.50
12:04:42.351,88.00,4.89,4.89,18.20
12:04:42.354,88.00,4.90,4.90,18.10
12:04:42.358,88.00,4.90,4.90,18.30
12:04:42.361,88.00,4.89,4.89,18.00
12:04:42.364,88.00,4.89,4.89,18.30
12:04:42.368,88.00,4.90,4.90,18.30
12:04:42.371,92.00,4.89,4.89,18.50
12:04:42.374,88.00,4.89,4.89,18.20
12:04:42.378,88.00,4.90,4.90,18.40
12:04:42.381,88.00,4.90,4.90,18.40
12:04:42.385,88.00,4.89,4.89,18.30
12:04:42.388,92.00,4.89,4.89,18.10
12:04:42.391,88.00,4.90,4.90,18.40
12:04:42.395,88.00,4.89,4.89,18.20
12:04:42.398,88.00,4.89,4.89,18.50
12:04:42.402,92.00,4.90,4.90,18.10
12:04:42.405,88.00,4.90,4.90,18.40
12:04:42.408,92.00,4.89,4.89,18.50
12:04:42.412,88.00,4.89,4.89,18.40
12:04:42.415,88.00,4.90,4.90,18.00
12:04:42.418,88.00,4.89,4.89,18.00
12:04:42.422,88.00,4.89,4.89,18.30
12:04:42.425,88.00,4.90,4.90,17.90
12:04:42.429,92.00,4.90,4.90,18.60
12:04:42.432,88.00,4.89,4.89,18.00
12:04:42.435,88.00,4.89,4.89,18.40
12:04:42.439,88.00,4.90,4.90,18.30
12:04:42.454,88.00,4.90,4.90,18.10
12:04:42.458,88.00,4.89,4.89,18.40
12:04:42.461,88.00,4.90,4.90,18.20
12:04:42.465,88.00,4.90,4.90,18.20
12:04:42.468,88.00,4.89,4.89,18.30
12:04:42.471,88.00,4.89,4.89,18.30
12:04:42.475,88.00,4.90,4.90,18.30
12:04:42.478,88.00,4.89,4.89,18.10
12:04:42.482,88.00,4.88,4.88,18.40
12:04:42.485,88.00,4.89,4.89,18.30
12:04:42.488,88.00,4.90,4.90,18.40
12:04:42.492,88.00,4.89,4.89,18.40
12:04:42.495,88.00,4.89,4.89,18.50
12:04:42.499,88.00,4.90,4.90,18.10
12:04:42.502,88.00,4.89,4.89,18.30
12:04:42.505,88.00,4.89,4.89,18.00
12:04:42.509,92.00,4.90,4.90,18.20
12:04:42.512,88.00,4.90,4.90,18.20
12:04:42.515,88.00,4.89,4.89,18.30
12:04:42.519,92.00,4.89,4.89,18.30
12:04:42.522,92.00,4.90,4.90,18.50
12:04:42.526,88.00,4.89,4.89,18.10
12:04:42.529,88.00,4.89,4.89,18.30
12:04:42.532,88.00,4.90,4.90,18.10
12:04:42.536,88.00,4.89,4.89,18.40
